fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
0.6233512457486253,-1.1213223555315543,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,653
0.16537890193330823,-0.3416152189906455,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,654
0.7950908746793686,0.1039317161755887,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,655
1.3675563044485144,-0.5643886865737623,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,656
2.1117613631484047,-0.17453511830330767,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,657
-0.6360726997434958,-0.06314838451174912,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,658
-0.6360726997434958,-0.06314838451174912,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,660
-0.46433307081275205,-0.6200820534695416,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,661
-0.6360726997434958,0.21531844996714664,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,662
0.6233512457486253,0.32670518375870516,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,665
-0.006360726997434932,-0.23022848519908692,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,666
1.7110355623100029,-1.065628988635775,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,667
1.7110355623100029,-1.065628988635775,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,669
-0.06360726997435033,1.1064123202996143,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,671
-0.06360726997435033,1.1064123202996143,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,673
1.4248028474254297,-0.7314687872610998,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,676
0.16537890193330823,1.4962658885700693,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,677
-0.006360726997434932,1.3848791547785109,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,678
1.4248028474254297,-1.511175923802009,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,679
-0.1781003559281791,-0.45300195278220373,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,681
0.10813235895639384,-0.3973085858864244,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,682
-0.12085381295126472,1.3848791547785109,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,683
0.8523374176562839,2.498746492694095,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,684
-0.12085381295126472,1.3848791547785109,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,685
-0.34983998485892276,0.7165587520291601,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,688
-0.12085381295126472,-0.8428555210526584,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,689
0.5088581597947955,2.16458629131942,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,691
0.16537890193330823,-0.23022848519908692,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,692
0.3943650738409668,-0.2859218520948662,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,693
0.3943650738409668,-0.3416152189906455,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,694
-1.8382501022587023,-0.3416152189906455,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,695
-0.750565785697325,0.6608653851333808,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,697
0.6233512457486253,0.4659386009981534,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,698
1.9972682771945758,-0.8428555210526584,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,699
1.3103097614716,2.721519960277212,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,700
-0.750565785697325,0.6608653851333808,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,701
-0.750565785697325,0.6051720182376016,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,702
-0.46433307081275205,-0.8428555210526584,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,703
0.4516116168178812,1.301339104434842,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,704
0.05088581597947946,2.8050600106208803,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,705
-0.750565785697325,1.3848791547785109,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,706
-0.5215796137896664,-0.23022848519908692,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,707
-0.29259344188200836,0.07608503272769906,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,708
1.3103097614716,2.749366643725101,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,710
0.3371185308640524,0.187471766519257,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,711
0.9095839606331984,1.1621056871953936,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,714
-0.40708652783583765,-0.3973085858864244,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,717
0.05088581597947946,0.15962508307136797,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,718
-0.6933192427204107,0.7165587520291601,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,719
0.05088581597947946,0.15962508307136797,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,720
0.3371185308640524,-0.2859218520948662,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,721
-0.6933192427204107,-1.232709089323113,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,723
0.3943650738409668,0.7165587520291601,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,725
-0.12085381295126472,1.050718953403835,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,726
-1.0940450435588123,0.21531844996714664,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,727
-1.0940450435588123,0.21531844996714664,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,728
-1.0940450435588123,1.858272773392634,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,729
0.6805977887255398,0.1039317161755887,0.66,2.3,0.387,12.0,37.0,0.9982,3.17,0.67,9.6,5,730
0.3371185308640524,1.9139661402884132,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,731
-0.5788261567665813,1.6911926727052962,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,732
-0.750565785697325,-0.45300195278220373,0.34,2.7,0.0819999999999999,16.0,72.0,0.998,3.55,0.6,9.5,5,733
-0.34983998485892276,0.15962508307136797,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,734
-0.34983998485892276,2.415206442350426,0.1,2.1,0.1119999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,5,736
-0.06360726997435033,0.32670518375870516,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,737
0.3943650738409668,0.8836388527164973,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,739
-0.006360726997434932,1.2734924209869523,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,740
0.5088581597947955,-0.007455017615969841,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,741
1.596542476356173,-0.7871621541568791,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,744
-0.5788261567665813,-0.11884175140752838,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,745
-0.06360726997435033,-1.065628988635775,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,746
-0.6360726997434958,-0.17453511830330767,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,748
-0.5788261567665813,-0.11884175140752838,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,749
-0.006360726997434932,0.6608653851333808,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,750
-0.40708652783583765,0.04823834927980943,0.13,2.5,0.0969999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5,752
-0.006360726997434932,0.6608653851333808,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,753
-0.29259344188200836,-0.2859218520948662,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,754
-0.29259344188200836,2.1088929244236407,0.07,1.9,0.0579999999999999,22.0,47.0,0.99525,3.51,0.43,10.7,6,755
-1.1512915865357272,2.498746492694095,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,756
-0.12085381295126472,1.8861194568405235,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,757
-0.12085381295126472,1.8861194568405235,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,758
0.279871987887138,-0.6200820534695416,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,759
0.3943650738409668,0.2710118168629259,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,760
0.566104702771711,0.6887120685812704,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,761
0.279871987887138,0.9393322196122765,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6,762
0.4516116168178812,0.8279454858207187,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6,764
0.5088581597947955,0.7722521189249394,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6,765
0.279871987887138,0.32670518375870516,0.18,2.9,0.089,12.0,74.0,0.99738,3.14,0.54,9.4,5,766
-0.6933192427204107,0.32670518375870516,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,768
-0.2353468989050935,1.050718953403835,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,5,769
-0.6933192427204107,0.32670518375870516,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,770
0.6233512457486253,0.8557921692686082,0.26,2.4,0.0819999999999999,23.0,143.0,0.9978,3.28,0.55,9.4,5,771
0.6805977887255398,0.21531844996714664,0.27,2.3,0.0819999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5,772
-0.2353468989050935,-0.7314687872610998,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,773
-0.6360726997434958,2.6101332264856536,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,5,775
-0.8078123286742394,0.5773253347897119,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,6,777
-0.006360726997434932,-0.5643886865737623,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5,778
-0.6933192427204107,-0.06314838451174912,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5,779
-0.750565785697325,0.21531844996714664,0.0,2.0,0.19,12.0,45.0,0.99676,3.31,0.6,9.4,6,780
-1.036798500581898,-0.3973085858864244,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,781
-0.6933192427204107,0.32670518375870516,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5,784
0.9095839606331984,-1.0099356217399962,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,785
0.9668305036101127,0.15962508307136797,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,787
0.9668305036101127,0.15962508307136797,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,788
0.16537890193330823,0.5494786513418223,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5,789
-0.5215796137896664,-0.8985488879484376,0.43,2.6,0.0819999999999999,18.0,82.0,0.99708,3.33,0.68,9.7,6,790
0.279871987887138,0.6051720182376016,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5,791
-0.6933192427204107,0.4380919175502637,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,6,792
-0.34983998485892276,0.38239855065448447,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5,793
1.024077046587027,-1.4554825569062297,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6,794
1.4248028474254297,1.9975061906320821,0.3,2.6,0.132,7.0,60.0,0.99786,2.99,1.18,10.2,5,795
0.22262544491022263,-0.3973085858864244,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,5,796
0.566104702771711,-0.8985488879484376,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,7,797
0.6233512457486253,-0.17453511830330767,0.34,3.6,0.0819999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6,799
0.16537890193330823,0.1039317161755887,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,5,801
-1.8382501022587023,0.29885850031081557,0.0,1.7,0.044,14.0,86.0,0.99264,3.56,0.94,12.9,7,802
-0.34983998485892276,0.15962508307136797,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,6,803
0.05088581597947946,-0.06314838451174912,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,6,804
0.05088581597947946,-1.5668692906977884,0.39,2.0,0.0409999999999999,4.0,10.0,0.99386,3.27,0.71,12.5,7,806
-0.5215796137896664,-0.007455017615969841,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,5,808
-0.40708652783583765,-0.2859218520948662,0.31,2.8,0.07,4.0,15.0,0.99693,3.22,0.55,10.3,6,809
-0.5788261567665813,-0.23022848519908692,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,5,810
2.626980249940636,-0.17453511830330767,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,6,811
-0.8078123286742394,-0.7871621541568791,0.24,2.1,0.102,4.0,7.0,0.99462,3.44,0.58,11.4,4,813
2.455240621009892,-0.6757754203653208,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,6,814
0.4516116168178812,0.7165587520291601,0.15,3.2,0.0969999999999999,9.0,59.0,0.99976,3.28,0.54,9.6,5,819
-0.750565785697325,0.8557921692686082,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,5,820
-1.9527431882125312,-0.6200820534695416,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,0.74,14.0,7,821
-0.9223054146280687,0.04823834927980943,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5,823
-0.6933192427204107,-0.2859218520948662,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5,824
-0.46433307081275205,-1.4554825569062297,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7,826
-0.6933192427204107,-0.3973085858864244,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5,827
-0.46433307081275205,0.8557921692686082,0.07,2.5,0.0579999999999999,5.0,9.0,0.99632,3.38,0.55,10.9,4,830
-1.3802777584433854,0.4380919175502637,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,6,831
1.882775191240746,-0.3416152189906455,0.44,1.6,0.147,36.0,51.0,0.99836,3.38,0.86,9.9,4,833
-0.9223054146280687,-1.3997891900104504,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,836
-0.9223054146280687,-1.3997891900104504,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,837
1.024077046587027,-1.232709089323113,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,7,838
-0.9795519576049836,0.7165587520291601,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,5,841
1.3103097614716,-0.17453511830330767,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,6,842
-0.6933192427204107,0.8557921692686082,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,5,843
-1.0940450435588123,0.6051720182376016,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,846
-0.5215796137896664,0.8279454858207187,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6,847
-1.0940450435588123,0.6051720182376016,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5,848
0.566104702771711,-0.5643886865737623,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,850
0.566104702771711,-0.5643886865737623,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5,851
0.566104702771711,-0.9542422548442169,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,853
0.566104702771711,-0.9542422548442169,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,854
0.566104702771711,-0.9542422548442169,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6,856
-0.06360726997435033,-1.511175923802009,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7,857
1.9400217342176602,-1.3997891900104504,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,7,858
-0.6360726997434958,0.493785284446043,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5,860
-0.46433307081275205,-0.6200820534695416,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,5,862
-0.6360726997434958,0.493785284446043,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5,863
-0.6360726997434958,0.5773253347897119,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,5,865
-0.8078123286742394,0.15962508307136797,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,5,871
-0.5788261567665813,-1.0099356217399962,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,4,872
0.279871987887138,-1.232709089323113,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,7,875
-0.34983998485892276,1.0228722699559454,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6,877
-0.40708652783583765,1.0228722699559454,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,6,881
0.05088581597947946,-1.232709089323113,0.29,3.1,0.1939999999999999,14.0,26.0,0.99536,3.22,0.78,12.0,6,882
0.279871987887138,0.4380919175502637,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,6,884
0.3371185308640524,1.217799054091173,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,5,885
0.3943650738409668,1.4962658885700693,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6,886
-0.8650588716511542,0.21531844996714664,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,6,888
1.3675563044485144,2.0531995575278614,0.34,6.6,0.1119999999999999,23.0,99.0,1.00289,3.22,0.68,9.3,5,889
-0.6360726997434958,0.7165587520291601,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,891
1.024077046587027,-0.45300195278220373,0.23,1.9,0.0819999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6,892
-0.6360726997434958,0.7165587520291601,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5,893
-0.6360726997434958,0.5494786513418223,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6,894
-0.6933192427204107,0.32670518375870516,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,895
-0.006360726997434932,-1.232709089323113,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,896
-0.6933192427204107,0.32670518375870516,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6,897
-0.006360726997434932,-1.232709089323113,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,898
0.3371185308640524,-1.232709089323113,0.36,2.6,0.0559999999999999,10.0,39.0,0.99562,3.4,0.69,11.8,5,900
-0.5215796137896664,0.5773253347897119,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,901
-0.5215796137896664,0.5773253347897119,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7,902
-0.8650588716511542,0.32670518375870516,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7,904
-0.6360726997434958,0.04823834927980943,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,5,906
-1.2657846724895565,0.15962508307136797,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,6,907
-0.5215796137896664,-0.06314838451174912,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,6,908
0.566104702771711,-0.8428555210526584,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,6,910
0.4516116168178812,-1.3997891900104504,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,6,911
0.9668305036101127,-0.3973085858864244,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,6,912
0.16537890193330823,-1.2048624058752233,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,6,915
-1.7237570163048732,1.0228722699559454,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,5,916
-0.8650588716511542,-0.6757754203653208,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6,917
0.05088581597947946,-0.9542422548442169,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6,918
0.05088581597947946,0.493785284446043,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,919
0.7378443317024541,-0.6757754203653208,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,5,920
0.05088581597947946,0.493785284446043,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6,922
0.16537890193330823,-0.3416152189906455,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,924
0.16537890193330823,-1.733949391385126,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,7,925
0.6233512457486253,-1.6225626575935674,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6,926
0.05088581597947946,0.7722521189249394,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4,927
0.16537890193330823,-0.3416152189906455,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5,928
0.22262544491022263,-1.1213223555315543,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7,929
-0.5215796137896664,0.4380919175502637,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5,931
-0.40708652783583765,-0.7314687872610998,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,6,932
-0.9795519576049836,0.4380919175502637,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5,934
0.279871987887138,-1.2884024562188923,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6,936
-1.2085381295126416,-0.3973085858864244,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,5,939
0.9095839606331984,-1.4554825569062297,0.49,5.0,0.0819999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,7,941
1.024077046587027,-0.5643886865737623,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,7,942
-0.006360726997434932,-1.2884024562188923,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7,944
1.0813235895639415,-0.508695319677983,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,7,946
-0.006360726997434932,-1.3997891900104504,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,947
0.3371185308640524,-2.290883060342918,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,949
0.3371185308640524,-2.290883060342918,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7,950
-0.006360726997434932,-1.3997891900104504,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7,951
-0.06360726997435033,-1.232709089323113,0.4,2.2,0.0579999999999999,6.0,10.0,0.99536,3.31,0.68,11.2,7,952
1.0813235895639415,-1.065628988635775,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,7,953
0.10813235895639384,-1.7896427582809054,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5,955
0.3943650738409668,-0.9542422548442169,0.52,2.1,0.111,5.0,10.0,0.99568,3.31,0.62,11.3,6,956
-1.0940450435588123,0.21531844996714664,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7,958
0.10813235895639384,-0.3416152189906455,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,960
-0.6933192427204107,0.15962508307136797,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5,961
-0.9795519576049836,0.21531844996714664,0.02,2.1,0.115,6.0,16.0,0.99654,3.38,0.69,9.5,5,962
0.10813235895639384,-0.3416152189906455,0.27,1.9,0.0579999999999999,18.0,38.0,0.99518,3.16,0.85,11.1,6,964
0.10813235895639384,0.7165587520291601,0.2,2.1,0.0969999999999999,23.0,113.0,0.99733,3.13,0.48,9.2,5,967
0.3943650738409668,-0.7314687872610998,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6,968
1.1958166755177713,-1.511175923802009,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6,971
0.279871987887138,-1.1213223555315543,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7,974
-0.6360726997434958,-0.6757754203653208,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5,975
0.05088581597947946,0.32670518375870516,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,5,977
-0.750565785697325,-0.7314687872610998,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7,978
0.4516116168178812,-0.17453511830330767,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,980
0.6805977887255398,1.8304260899447444,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,981
-0.5788261567665813,-0.06314838451174912,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,982
0.4516116168178812,-0.17453511830330767,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,983
-0.5215796137896664,0.2710118168629259,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,985
-0.6933192427204107,-0.9542422548442169,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,987
